,Date,User,Tweet
5185,2022-05-03 14:34:43+00:00,thatstheguy7,"Re-entering my The Circle era tomorrow.
#TheCircle #TheCircleNetflix #TheCircleUSA https://t.co/ACmaEQzdVv"
5186,2022-05-03 14:17:27+00:00,CircleDiscuss,"Who'll you be rooting for? 🙌
#TheCircle #TheCircleNetflix https://t.co/8accpeWhx1"
5187,2022-05-03 13:51:50+00:00,qn127,"Love this...its such a beautiful moment 😭😭
- 220501 THE CIRCLE 'Movie Star' -
@yg_winnercity 
#WINNER2022Concert #THECIRCLE https://t.co/tHIph7KngS"
5188,2022-05-03 13:41:04+00:00,TellTaleTV_,The next round of Netflix's #TheCircle is almost here. Check out why we think it is a fascinating case study of the social media experience. https://t.co/NEzgzh9Kzm https://t.co/0g57J0t8D0
5189,2022-05-03 13:15:26+00:00,hoya_grapher,"220501 #THECIRCLE 

WINNER

#WINNER2022Concert https://t.co/olYNgqAjYT"
5190,2022-05-03 12:06:28+00:00,HowTheProsDo,Hate me all you want but the CIRCLE hands down had a gold mine on its hands… season 3 was AWFUL. Season 4 doesn’t look any more promising. They needed to stop selecting like F list influencers and select literally normal humans #TheCircle https://t.co/zU4oGgEHoc
5191,2022-05-03 08:15:42+00:00,MayaY8n,"THANKS ALL GUYS
#WINNER 
#THECIRCLE https://t.co/lBgPsOHXL3"
5192,2022-05-03 06:09:09+00:00,Stella_Lunaaa,"Jarrette’s confession, omg 😪

#THECIRCLE"
5193,2022-05-03 05:44:58+00:00,EamzKirei,"This is how we do it. 😉
Our clapback after all the events we  declined. 

#WINNER2022Concert
#THECIRCLE
@WinnerMindanao https://t.co/3ZyINApQME"
5194,2022-05-03 05:29:53+00:00,SHIELDZephyrOne,"What’s Coming to #Netflix in #May: ‘#StrangerThings’, ‘#TheCircle,’ &amp; More | @THR News #May2022 https://t.co/9xySQnm7Yy"
5195,2022-05-03 03:08:07+00:00,Lamar_NoOdom,Damn #TheCircle is coming back on Wednesday. They pump out seasons
5196,2022-05-03 02:45:07+00:00,Forealinseomy,I hope they restock the hat.. :”( it’s so pretty 😭😭😭 #winner #thecircle @yg_winnercity @yginnercircle https://t.co/3OiRD2e4jX
5197,2022-05-03 01:05:03+00:00,TTLYNIK,Netflix #thecircle is some good ass reality competitive TV..why am I super invested in these players 😭 #TeamKai
5198,2022-05-03 00:40:48+00:00,loyalmaster84,I plan to binge #TheCircle Wednesday ..thx for the reminder @netflix ..hopefully yall release the whole szn
5199,2022-05-02 23:00:02+00:00,PopCulture,"From the return of #StrangerThings to all-new #TheCircle drama, Netflix has lots in store for May 2022 📺🍿PopCulture's #SocialCall breaks down the biggest titles coming to the streamer:

https://t.co/AMP303aCw1 https://t.co/CX2jVcbS5C"
5200,2022-05-02 22:35:08+00:00,UptownRoamer,#TheCircle returns this week..I don’t know why I enjoy that show so much lol
5201,2022-05-02 22:24:06+00:00,superpidge,"Oh it’s more than just Star Wars Day on May the 4th, it’s something so much more exciting, ANOTHER TERRIFIC SEASON OF @CircleNetflix  and I really can’t wait to have even more Netflix love in 2 days time 🎉🎉 #TheCircleUSA #TheCircle #TheCircleNetflix #CircleNetflix https://t.co/HU3vhGRDAz"
5202,2022-05-02 21:54:42+00:00,evilcheltdevil,"Ooooh, #TheCircle is back on Wednesday. (Sadly, just the US version… 😭)"
5203,2022-05-02 21:49:56+00:00,RomanMali,It’s liiiiityyyyy #THECIRCLE https://t.co/2ge8UVL7rt
5204,2022-05-02 21:47:06+00:00,Shann_Beee,@CircleNetflix I DIDNT KNOW #CrissaAce was on #THECIRCLE !!! SHE GOTTA WIN!!! #Crissa_Ace
5205,2022-05-02 21:06:21+00:00,SuziGTV,Love that we love our friends so much that @Alex_Day11 got mentioned in @screenrant for being such a good bestie! #TeamBriz #THECIRCLE @AWildBriz @CircleNetflix 🤣🥰 https://t.co/Obf4zSGX1s
5206,2022-05-02 20:51:50+00:00,realityalert_,"ALERT! We've added another special guest for our @CircleNetflix Season 4 Cast Assessment tomorrow! It's @Prof_tim_wilson from @C4TheCircle Season 2! We'll be LIVE on YouTube and Twitch with Tim and @a___lake tomorrow 5/3 at 3pm EST! #TheCircle 

YT: https://t.co/5lZ0kCqxxz https://t.co/fGzdJHNQqj"
5207,2022-05-02 20:14:17+00:00,J_BelleAme,"Ahhhhhh TheCircle is coming back Wednesdayyyyyy
#THECIRCLE #Season4"
5208,2022-05-02 19:46:38+00:00,RoshiNoir,@netflix now yes I do love #THECIRCLE but where is #100Humans season 2?
5209,2022-05-02 18:35:00+00:00,PopCulture,"From the return of #StrangerThings to all-new #TheCircle drama, Netflix has lots in store for May 2022 📺🍿PopCulture's #SocialCall breaks down the biggest titles coming to the streamer:

https://t.co/AMP303sdnz https://t.co/9GOgWgR221"
5210,2022-05-02 15:41:56+00:00,CircleDiscuss,"🚨 I'll post another trailer for S4 tomorrow! 👀
#TheCircle #TheCircleNetflix"
5211,2022-05-02 15:37:02+00:00,surinie09,"Baby Yoon ☺️ @official_yoon_ 
#WINNER2022Concert #THECIRCLE #강승윤 #YOON #KANGSEUNGYOON #위너 #막콘 #D2 #막춤 https://t.co/RMupDSSBpG"
5212,2022-05-02 14:58:11+00:00,iammobilebob,Stunning version of #MyHero by @sammyhagar &amp; #TheCircle in memory of #taylorhawkins.  @foofighters https://t.co/Nhwpz1VNZD https://t.co/5mWdbkYX6k
5213,2022-05-02 14:41:22+00:00,HiddenRemote,"Here's what's new on #Netflix this week, including a new season of #TheCircle! 

https://t.co/ZDrydOV185"
5214,2022-05-02 14:23:22+00:00,NetflixLifee,#TheCircle season 4 premieres on Netflix THIS WEEK! Are you ready for new episodes? https://t.co/Ac8h9grPzK
5215,2022-05-02 13:12:06+00:00,CircleDiscuss,"It's the premiere week! 🎉
#TheCircle #TheCircleNetflix"
5216,2022-05-02 13:09:00+00:00,evilcheltdevil,The logo for Amy’s fashion line is a complete rip off of the logo for #TheCircle #Neighbours
5217,2022-05-02 13:08:30+00:00,OnlyLookAt_MINO,"[‼️] Lee Seunghoon TikTok update with WINNER 

Memories of 2022 WINNER concert #thecircle 

▶️ https://t.co/AL9VqkurF0

#MINO #송민호 @official_mino_ 위너 송민호 @yginnercircle https://t.co/uGpCyFRrCF"
5218,2022-05-02 12:01:07+00:00,ElvisKrystal,"If somebody have these card that are tickled please dm me 
I really want them thank you！！！

#WINNER2022Concert 
#WINNER_2022CONCERT 
#winner #THECIRCLE 
#위너 #이승훈 #강승윤
#송민호 #김진우 #제2막기다릴게 https://t.co/D7nPyjxzam"
5219,2022-05-02 11:39:23+00:00,jeonjalxx,"Still high from #WINNER2022Concert and definitely will not move on from Jinu’s seggsy back 😭💙 

#위너 #WINNER
#강승윤 #김진우 #송민호 #이승훈
#위너콘서트 #THECIRCLE"
5220,2022-05-02 11:00:25+00:00,mikaelaaai,"baby was clearly excited and happy! we were, too! 💙🥹 may pcd ka rin siguro ngayon #WINNER @yginnercircle @yg_winnercity #WINNER2022Concert #THECIRCLE https://t.co/FvEmPNNbLZ"
5221,2022-05-02 10:03:34+00:00,dnxksla92,"One of the best moments in WINNER's THE CIRCLE concert 2022 is when fans were waiting for the encore stage to start:

nb: Sound off due to copyright infringement
#WINNER2022Concert #THECIRCLE https://t.co/dvzHRmsN1o"
5222,2022-05-02 09:31:01+00:00,thatbamnpod,"In the game where you have nothing to lose as you’re bound to end up dead, how do you choose who to kill off? #newepisode #movierecap #thecircle 

 https://t.co/oXGbNgRo7i"
5223,2022-05-02 08:43:28+00:00,LaicaYgfam,"Mindanao IC gone wild after LEE SUNGHOON display his toned Abs 😭😋💙 
#WINNER_2022CONCERT
#THECIRCLE
@WinnerMindanao @yg_winnercity @official_jinu_ @official_hoony_ @official_mino_ @official_yoon_ https://t.co/pBpEdLKwGV"
5224,2022-05-02 08:35:05+00:00,STANclassyswag,"Okay I got it but not everything lol

#MINO - Trigger/Fiancé/TANG!♡
#JINU - Call Anytime/Dduk
#YOON - Born to Love You/IYAH/Instinctively
#HOONY - Flamenco/Serenade

#WINNER2022Concert #THECIRCLE #WINNER https://t.co/9gR6B5gQv7"
5225,2022-05-02 08:33:28+00:00,Dreaminisfree1,"Dreaminisfree's Track of the Day is the brand new collaboration from @GAIKASAYS and Nick Leon 'The Circle' #GAIKA #nickleon #thecircle #dreaminisfree #trackoftheday #newmusic #trackoftheday
https://t.co/cDke4BcE2P"
5226,2022-05-02 07:03:32+00:00,daesangdistrict,"[PHGO] #PHGO | #DaesangDistrictGO

✨ [THECIRCLE] WINNER CUSHION Official MD

🌷All prices+LSF

Payment by May 15
Cutoff: Till supplies last
ETA: Early to Mid July

Order here: https://t.co/GtKxvzo7Wj

#WINNER #THECIRCLE #InnerCircle #Jinwoo #SEUNGHOON #Mino #SEUNGYOON https://t.co/Cm9Ai2c002"
5227,2022-05-02 05:21:20+00:00,elmz916,"@official_yoon_  we find ways....
Innercircle will always find ways...
#WINNER2022Concert #THECIRCLE #위너 https://t.co/zxe2gHkv7h"
5228,2022-05-02 05:08:38+00:00,mikaelaaai,OT4 sooo fineeeee!!! #THECIRCLE https://t.co/bI07k4Tf2d
5229,2022-05-02 04:59:38+00:00,minogirlz,"WINNER 2022 CONCERT [THE CIRCLE] MD RELEASE 
#WeverseShop ➡ https://t.co/XH4DoMvcUR #WINNER #위너 #CONCERT #THECIRCLE https://t.co/HBK6k132K4"
5230,2022-05-02 04:40:48+00:00,ssingyoon,"SPECIAL NIGHT (2/2)
#위너 #WINNER #강승윤 #YOON #THECIRCLE https://t.co/URwVel25VH"
5231,2022-05-02 03:59:52+00:00,ryo_maknae1110,"Till we meet again boys! More tours, more comeback and more family time 💙

W X IC 💙💙💙💙💙

#WINNER2022Concert #위너_콘서트 #THECIRCLE https://t.co/s2LUCiLSvu"
5232,2022-05-02 03:54:02+00:00,TinnieWinner,"The Circle pcd hits 🥹
i need the live versions asap!!

#WINNER #위너 #TheCircle https://t.co/8ppeJHBLID"
5233,2022-05-02 02:54:58+00:00,littletwinseoul,"[PH GO🇵🇭] WTS LFB PASABUY

WINNER - THE CIRCLE OFFICIAL CONCERT MERCH

prices in the photo + isf&amp;lsf
DOO: 05/02 [until supplies available]
DOP: 05/10
📍 ETA: NORMAL 
✏Order Form: https://t.co/4FgpvfLa0r

#WINNER #THECIRCLE #LTSPHGoods https://t.co/SHzQctqC0v"
5234,2022-05-02 02:21:47+00:00,onethreeoneph,"#onethreeoneGO 
[PH GO WTS LFB] HELP RT
#WINNER #THECIRCLE MD

[ALL IN+LSF] ALL PRICES ON PHOTO

✔️w/Freebies from us

📦Normal ETA
💸20% DP of total amount
💸DOO: OOS
💸DOP: 05/30 (Balance)

💌ORDER FORM: https://t.co/alR2ArpgML https://t.co/VxZRtiyEs0"
5235,2022-05-02 02:15:10+00:00,korea_odyssey,"📸Check out the photos from #WINNER's #THE_CIRCLE concert!! 🎤💜🔥

#WINNER_2022CONCERT #WINNERCONCERT #THECIRCLE #KPOP 

https://t.co/DiljS2rmpX https://t.co/Jyw7d80A2A"
5236,2022-05-02 02:14:53+00:00,_121W,So proud of you 💙💙💙💙 #WINNER2022Concert #THECIRCLE https://t.co/PpmRtQGqX9
5237,2022-05-02 02:09:41+00:00,korea_odyssey,"#Kpop group #WINNER successfully ends 2022 CONCERT #THECIRCLE!! ✨🎤💜

#WINNER_2022CONCERT #THE_CIRCLE #위너 

https://t.co/DiljS2rmpX https://t.co/zjVWQKu4e4"
5238,2022-05-02 02:01:25+00:00,ygselect,"#WINNER 2022 CONCERT [THE CIRCLE] MD RELEASE

Relive the long-awaited special moment of WINNER concert with [#THECIRCLE] official merch!

1️⃣ [THE CIRCLE] Official Merch
WeverseShop ➡ https://t.co/FpPtGmfjyF

2️⃣ [THE CIRCLE] Photo Review Event
YGSELECT ➡ https://t.co/OYQt70ewqw https://t.co/iLttzdlxA3"
5239,2022-05-02 02:00:10+00:00,ygent_official,"#WINNER 2022 CONCERT [THE CIRCLE] MD RELEASE

Relive the long-awaited special moment of WINNER concert with [#THECIRCLE] official merch!

1️⃣ [THE CIRCLE] Official Merch
WeverseShop ➡ https://t.co/FM9lhk7wBS

2️⃣ [THE CIRCLE] Photo Review Event
YGSELECT ➡ https://t.co/WkWOlXuBCw https://t.co/X35gSRELqi"
5240,2022-05-02 00:23:13+00:00,THCPRODUCTIONS,"Oh they still here #JaccsNJills 
Don't get it misconstrued @yablackphiljackson @smoovie_da_don #TheCIRCLE⚫️

#TheRecap #ShineTheLightOnEm https://t.co/6GwMWRxZMa"
5241,2022-05-02 00:18:00+00:00,WinnerCircleOTP,"Online concert? More like live con ㅋㅋㅋㅋㅋ 

#WINNER2022Concert 
#THECIRCLE https://t.co/4HW4yX6Mup"
5242,2022-05-01 23:48:23+00:00,velo_nuna,Had a great day ytd. Thanks to @yg_winnercity 🫶🏻 #WINNER #THECIRCLE https://t.co/aG110CxiC7
5243,2022-05-01 23:46:07+00:00,awkwardpartygal,"You all did very well! Thank you for the amazing concert, WINNER! 💙💙💙💙
 #THECIRCLE 
@yg_winnercity https://t.co/3qsjXowPg6"
5244,2022-05-01 22:58:52+00:00,sehaaaaaaaaaa_,Bestnya #THECIRCLE 😭😭 If u pernah pergi any WINNER concert before you will miss it forever! Seronok gila dengan live band dorg and their fanservice memang A++++ 😭😭👏👏👏
5245,2022-05-01 22:53:42+00:00,PHAGTRICK,Any guy with glasses (minus Lee) has got on my freakin nerves on #TheCircle why I feel like that's gonna continue with this next season
5246,2022-05-01 22:32:09+00:00,dscapp,"I'm so excited for #TheCircle to come back this week, even if they did reject my audition tape 😢"
5247,2022-05-01 22:24:35+00:00,superpidge,"Oh it’s more than just Star Wars Day on May the 4th, it’s something so much more exciting, ANOTHER TERRIFIC SEASON OF @CircleNetflix  and I really can’t wait to have even more Netflix love in 3 days time 🎉🎉 #TheCircleUSA #TheCircle #TheCircleNetflix #CircleNetflix https://t.co/73vDrk1zlA"
5248,2022-05-01 20:58:57+00:00,zaddypardo,Omg I love Shubham! #THECIRCLE
5249,2022-05-01 20:56:04+00:00,CravenK7,@Michaelcarl119 when's #TheCircle back on? 😃 That's our show. https://t.co/bfENGjWXkM
5250,2022-05-01 20:24:44+00:00,misselmariajose,"“¿Why are you single?”

#TheCircle"
5251,2022-05-01 19:45:50+00:00,zaddypardo,Wait Alex isn’t gay and or queer?! #THECIRCLE https://t.co/OTtQVkSiw1
5252,2022-05-01 19:12:33+00:00,SuziGTV,NO QUESTIONS ASKED!! Briz about to DOMINATE! #THECIRCLE https://t.co/VGIge8tvbE
5253,2022-05-01 18:54:49+00:00,mikaelaaai,"Your music found me when i needed comfort from all things kpop related 🥹 thank you, #WINNER!! Here’s to more chapters with you! 🥂 twas an amazing, fun concert, congratulations! 🫶🏻

#THECIRCLE
#WINNER2022Concert https://t.co/s4ZzOBJMCQ"
5254,2022-05-01 18:52:15+00:00,mikaelaaai,"istg i knew he’s good looking but i did not expect #JINU to be THIS ethereal! My mom and I enjoyed looking at his overall details — fingers, height, body 😂, adam’s apple, his gracefulness, etc. he’s the definition of perfect! #WINNER2022CONCERT #THECIRCLE https://t.co/Cj2Z2pVV3u"
5255,2022-05-01 18:33:38+00:00,IrishBrassil,"Having had to rid my office of all my #books 25 years ago, I repurchased @RealDavidPoyer’s #DanLenson series 

I have the first 12 to dive into but this time armed with the true chronological order. 

Up first. #TheCircle @StMartinsPress https://t.co/84MYYN2fEH"
5256,2022-05-01 17:32:29+00:00,exoelfwinner,"WINNER 

THE CIRCLE WITH WINNER

#위너 #WINNER2022Concert
#WINNER #CONCERT #THECIRCLE https://t.co/FELYjM00ik"
5257,2022-05-01 16:59:08+00:00,TempestKey,No doubt about it. #TeamBriz #AlexAnalThrashers #TheCircle https://t.co/rBmryc8ZcU
5258,2022-05-01 16:06:35+00:00,aidanaohnim,"Compare this cutie pie Mino to the Solo stage Mino 😂🥹☺️
#winner #thecircle https://t.co/QVqoRIZEL3"
5259,2022-05-01 15:30:03+00:00,mypalsammy,"With the news #HBO will develop a half-hour comedy series adaptation of #DaveEggers' #TheEvery I penned my sentiments about that novel as well his previous novel #TheCircle for the latest #MyPalSammy newsletter on @SubstackInc.

https://t.co/zicKn1YFJU
cc: @MySummerLair https://t.co/95voouuUmu"
5260,2022-05-01 15:11:48+00:00,tidygirl78,"Its nearly #TheCircle time again! Eeeeekkkk, so excited 😆😆😆 https://t.co/or2cWohR3L"
5261,2022-05-01 15:01:47+00:00,surinie09,"Movie star D2
 @official_hoony_ @official_yoon_  @official_jinu_ @official_mino_  
#WINNER2022Concert #THECIRCLE #강승윤 #김진우 #이승윤 #송민호 #위너 #막콘 #D2 https://t.co/0XIu0jBpUK"
5262,2022-05-01 14:33:25+00:00,shyncart,"wts lfb lf kahati ph

WINNER #THECIRCLE  Restream Slots 

ㅡ 2022.05.07 SAT 7PM (KST) - ❌⭕ - ₱149
ㅡ 2022.05.08 SUN 3PM (KST) - ❌⭕ - ₱149

ㅡ Gcash, BDO, UB
ㅡ DOP: 3 days
dm/reply^^

Help RT @winnermarket_ph https://t.co/cpNcYCFrOC"
5263,2022-05-01 14:22:12+00:00,Mewzzz10,He really said Justice for my Abs and posted it himself 😭😭😭 Hard work makes Hard Abs!!! 🔥🔥🔥🔥 #WINNER2022CONCERT #THECIRCLE #김진우  #강승윤 #송민호 #이승훈  #YOON #JINU #MINO #HOONY #위너 #WINNER https://t.co/KUIrZV4Z1D
5264,2022-05-01 14:20:22+00:00,mrvrMaro,"Whatda HOONY MINO???
#WINNER2022Concert 
#THECIRCLE https://t.co/bLUqkMCjsz"
5265,2022-05-01 13:58:41+00:00,euthiagof,matthew is a real winner in my world #thecircle
5266,2022-05-01 13:53:54+00:00,surinie09,"iKON JAY, DK, BLACKPINK LISA IN THE CIRCLE CONCERT @official_yoon_ @official_mino_ 
#WINNER2022Concert #THECIRCLE 
#KANGSEUNGYOON #MINO #LISA #JAY #DK #BLACKPINK #IKON https://t.co/6Cm1DHMOOf"
5267,2022-05-01 13:49:19+00:00,morenagirl76,"You did well rest well !! 

#WINNER2022CONCERT #THECIRCLE
#강승윤 #YOON #위너 #WINNER
@official_yoon_ https://t.co/ZYccahDHyE"
5268,2022-05-01 13:35:35+00:00,mainossg,"Guess song.
SONG MINO OFC

#WINNER #THECIRCLE https://t.co/AqXg4WcZkz"
5269,2022-05-01 12:55:59+00:00,xxnab_,"When WINNER performed their debut song and the predebut one....all the memories at the time flashed in front of my eyes and i felt a lump in my throat 

#WINNER2022Concert #THECIRCLE"
5270,2022-05-01 12:33:35+00:00,gr8fullycre8ing,"PCD starts now 🥲 
#TheCircle #WINNERConcert2022 was a blast!!!!! Here’s a #MINO fan art I made ahead of the con.

I love the banner that inseos prepared for them 🥹 looking forward to our next chapter together!!!! 🥰💙💙💙💙 https://t.co/wL7PaW5TVn"
5271,2022-05-01 12:24:00+00:00,Momsi9,"My ultimate bias wrecker is #LEESEUNGHOON
#WINNER_2022CONCERT 
#THECIRCLE https://t.co/h0wlkvdaBq"
5272,2022-05-01 12:17:07+00:00,dddaylighttt,Recap #WINNER2022CONCERT #THECIRCLE https://t.co/3Kfd6MZxCx
5273,2022-05-01 12:12:34+00:00,inseocolette,"After concert party with @inseoda pipols.🥂

#THECIRCLE #WINNER2022Concert
#WINNER #위너 @yg_winnercity @yginnercircle https://t.co/wo3JDzd5Xs"
5274,2022-05-01 12:11:20+00:00,eeyoreluve,"the concert gave us songs with new arrangements, songs from remember album, live vocals, fire raps, lit dances, ive no regrets man #WINNER_2022CONCERT #TheCircle"
